CP000819.1	557922	558316	CP000819.1	558111	558447	ID=gene-ECB_00517;Name=ECB_00517;gbkey=Gene;gene_biotype=protein_coding;locus_tag=ECB_00517
CP000819.1	558364	569028	CP000819.1	558111	558447	ID=gene-ECB_00517;Name=ECB_00517;gbkey=Gene;gene_biotype=protein_coding;locus_tag=ECB_00517
CP000819.1	558364	569028	CP000819.1	559032	559782	ID=gene-ECB_00518;Name=appY;gbkey=Gene;gene=appY;gene_biotype=protein_coding;locus_tag=ECB_00518
CP000819.1	558364	569028	CP000819.1	560030	560984	ID=gene-ECB_00519;Name=ompT;gbkey=Gene;gene=ompT;gene_biotype=protein_coding;locus_tag=ECB_00519
CP000819.1	558364	569028	CP000819.1	561497	562259	ID=gene-ECB_00520;Name=envY;gbkey=Gene;gene=envY;gene_biotype=protein_coding;locus_tag=ECB_00520
CP000819.1	558364	569028	CP000819.1	562441	563332	ID=gene-ECB_00521;Name=ybcH;gbkey=Gene;gene=ybcH;gene_biotype=protein_coding;locus_tag=ECB_00521
CP000819.1	558364	569028	CP000819.1	563332	566305	ID=gene-ECB_00522;Name=nfrA;gbkey=Gene;gene=nfrA;gene_biotype=protein_coding;locus_tag=ECB_00522
CP000819.1	558364	569028	CP000819.1	568651	568822	ID=gene-ECB_00524;Name=ECB_00524;gbkey=Gene;gene_biotype=protein_coding;locus_tag=ECB_00524
CP000819.1	558364	569028	CP000819.1	568799	569936	ID=gene-ECB_00525;Name=yhhI-2;gbkey=Gene;gene=yhhI-2;gene_biotype=protein_coding;locus_tag=ECB_00525
CP000819.1	569060	572274	CP000819.1	568799	569936	ID=gene-ECB_00525;Name=yhhI-2;gbkey=Gene;gene=yhhI-2;gene_biotype=protein_coding;locus_tag=ECB_00525
CP000819.1	569060	572274	CP000819.1	570614	570776	ID=gene-ECB_00526;Name=ECB_00526;gbkey=Gene;gene_biotype=protein_coding;locus_tag=ECB_00526
CP000819.1	569060	572274	CP000819.1	570900	571191	ID=gene-ECB_00527;Name=ECB_00527;gbkey=Gene;gene_biotype=protein_coding;locus_tag=ECB_00527
CP000819.1	569060	572274	CP000819.1	571187	571448	ID=gene-ECB_00528;Name=ECB_00528;gbkey=Gene;gene_biotype=protein_coding;locus_tag=ECB_00528
CP000819.1	569060	572274	CP000819.1	571480	572038	ID=gene-ECB_00529;Name=ECB_00529;gbkey=Gene;gene_biotype=protein_coding;locus_tag=ECB_00529
CP000819.1	569060	572274	CP000819.1	571889	573488	ID=gene-ECB_00530;Name=ECB_00530;gbkey=Gene;gene_biotype=protein_coding;locus_tag=ECB_00530
CP000819.1	572580	572788	CP000819.1	571889	573488	ID=gene-ECB_00530;Name=ECB_00530;gbkey=Gene;gene_biotype=protein_coding;locus_tag=ECB_00530
CP000819.1	573493	588487	CP000819.1	574224	575673	ID=gene-ECB_00531;Name=cusS;gbkey=Gene;gene=cusS;gene_biotype=protein_coding;locus_tag=ECB_00531
CP000819.1	573493	588487	CP000819.1	575662	576346	ID=gene-ECB_00532;Name=cusR;gbkey=Gene;gene=cusR;gene_biotype=protein_coding;locus_tag=ECB_00532
CP000819.1	573493	588487	CP000819.1	576502	577876	ID=gene-ECB_00533;Name=cusC;gbkey=Gene;gene=cusC;gene_biotype=protein_coding;locus_tag=ECB_00533
CP000819.1	573493	588487	CP000819.1	578033	578366	ID=gene-ECB_00534;Name=ylcC;gbkey=Gene;gene=ylcC;gene_biotype=protein_coding;locus_tag=ECB_00534
CP000819.1	573493	588487	CP000819.1	578381	579605	ID=gene-ECB_00535;Name=cusB;gbkey=Gene;gene=cusB;gene_biotype=protein_coding;locus_tag=ECB_00535
CP000819.1	573493	588487	CP000819.1	579616	582760	ID=gene-ECB_00536;Name=cusA;gbkey=Gene;gene=cusA;gene_biotype=protein_coding;locus_tag=ECB_00536
CP000819.1	573493	588487	CP000819.1	582861	584238	ID=gene-ECB_00537;Name=pheP;gbkey=Gene;gene=pheP;gene_biotype=protein_coding;locus_tag=ECB_00537
CP000819.1	573493	588487	CP000819.1	584305	585553	ID=gene-ECB_00538;Name=ybdG;gbkey=Gene;gene=ybdG;gene_biotype=protein_coding;locus_tag=ECB_00538
CP000819.1	573493	588487	CP000819.1	585660	586314	ID=gene-ECB_00539;Name=nfnB;gbkey=Gene;gene=nfnB;gene_biotype=protein_coding;locus_tag=ECB_00539
CP000819.1	573493	588487	CP000819.1	586407	586776	ID=gene-ECB_00540;Name=ybdF;gbkey=Gene;gene=ybdF;gene_biotype=protein_coding;locus_tag=ECB_00540
CP000819.1	573493	588487	CP000819.1	586840	587089	ID=gene-ECB_00541;Name=ybdJ;gbkey=Gene;gene=ybdJ;gene_biotype=protein_coding;locus_tag=ECB_00541
CP000819.1	573493	588487	CP000819.1	587154	588273	ID=gene-ECB_00542;Name=ybdK;gbkey=Gene;gene=ybdK;gene_biotype=protein_coding;locus_tag=ECB_00542
CP000819.1	590477	590711	CP000819.1	590542	590695	ID=gene-ECB_00547;Name=hokE;gbkey=Gene;gene=hokE;gene_biotype=protein_coding;locus_tag=ECB_00547
CP000819.1	592065	604413	CP000819.1	592165	592795	ID=gene-ECB_00549;Name=entD;gbkey=Gene;gene=entD;gene_biotype=protein_coding;locus_tag=ECB_00549
CP000819.1	592065	604413	CP000819.1	592960	595201	ID=gene-ECB_00550;Name=fepA;gbkey=Gene;gene=fepA;gene_biotype=protein_coding;locus_tag=ECB_00550
CP000819.1	592065	604413	CP000819.1	595522	596647	ID=gene-ECB_00551;Name=fes;gbkey=Gene;gene=fes;gene_biotype=protein_coding;locus_tag=ECB_00551
CP000819.1	592065	604413	CP000819.1	596649	596868	ID=gene-ECB_00552;Name=ybdZ;gbkey=Gene;gene=ybdZ;gene_biotype=protein_coding;locus_tag=ECB_00552
CP000819.1	592065	604413	CP000819.1	596864	600746	ID=gene-ECB_00553;Name=entF;gbkey=Gene;gene=entF;gene_biotype=protein_coding;locus_tag=ECB_00553
CP000819.1	592065	604413	CP000819.1	600961	602095	ID=gene-ECB_00554;Name=fepE;gbkey=Gene;gene=fepE;gene_biotype=protein_coding;locus_tag=ECB_00554
CP000819.1	592065	604413	CP000819.1	602091	602907	ID=gene-ECB_00555;Name=fepC;gbkey=Gene;gene=fepC;gene_biotype=protein_coding;locus_tag=ECB_00555
CP000819.1	592065	604413	CP000819.1	602903	603896	ID=gene-ECB_00556;Name=fepG;gbkey=Gene;gene=fepG;gene_biotype=protein_coding;locus_tag=ECB_00556
CP000819.1	592065	604413	CP000819.1	603892	604897	ID=gene-ECB_00557;Name=fepD;gbkey=Gene;gene=fepD;gene_biotype=protein_coding;locus_tag=ECB_00557
CP000819.1	604505	612663	CP000819.1	603892	604897	ID=gene-ECB_00557;Name=fepD;gbkey=Gene;gene=fepD;gene_biotype=protein_coding;locus_tag=ECB_00557
CP000819.1	604505	612663	CP000819.1	606261	607218	ID=gene-ECB_00559;Name=fepB;gbkey=Gene;gene=fepB;gene_biotype=protein_coding;locus_tag=ECB_00559
CP000819.1	604505	612663	CP000819.1	607592	608768	ID=gene-ECB_00560;Name=entC;gbkey=Gene;gene=entC;gene_biotype=protein_coding;locus_tag=ECB_00560
CP000819.1	604505	612663	CP000819.1	608777	610388	ID=gene-ECB_00561;Name=entE;gbkey=Gene;gene=entE;gene_biotype=protein_coding;locus_tag=ECB_00561
CP000819.1	604505	612663	CP000819.1	610401	611259	ID=gene-ECB_00562;Name=entB;gbkey=Gene;gene=entB;gene_biotype=protein_coding;locus_tag=ECB_00562
CP000819.1	604505	612663	CP000819.1	611258	612005	ID=gene-ECB_00563;Name=entA;gbkey=Gene;gene=entA;gene_biotype=protein_coding;locus_tag=ECB_00563
CP000819.1	604505	612663	CP000819.1	612007	612421	ID=gene-ECB_00564;Name=ybdB;gbkey=Gene;gene=ybdB;gene_biotype=protein_coding;locus_tag=ECB_00564
CP000819.1	604505	612663	CP000819.1	605007	606258	ID=gene-ECB_00558;Name=ybdA;gbkey=Gene;gene=ybdA;gene_biotype=protein_coding;locus_tag=ECB_00558
CP000819.1	613828	619116	CP000819.1	614878	615076	ID=gene-ECB_00566;Name=ybdD;gbkey=Gene;gene=ybdD;gene_biotype=protein_coding;locus_tag=ECB_00566
CP000819.1	613828	619116	CP000819.1	615085	616174	ID=gene-ECB_00567;Name=ybdH;gbkey=Gene;gene=ybdH;gene_biotype=protein_coding;locus_tag=ECB_00567
CP000819.1	613828	619116	CP000819.1	616282	617443	ID=gene-ECB_00568;Name=ybdL;gbkey=Gene;gene=ybdL;gene_biotype=protein_coding;locus_tag=ECB_00568
CP000819.1	613828	619116	CP000819.1	617443	618073	ID=gene-ECB_00569;Name=ybdM;gbkey=Gene;gene=ybdM;gene_biotype=protein_coding;locus_tag=ECB_00569
CP000819.1	613828	619116	CP000819.1	618045	619107	ID=gene-ECB_00570;Name=ybdN;gbkey=Gene;gene=ybdN;gene_biotype=protein_coding;locus_tag=ECB_00570
CP000819.1	1270405	1270415	CP000819.1	1270385	1270493	ID=gene-ECB_01193;Name=ldrC;gbkey=Gene;gene=ldrC;gene_biotype=protein_coding;locus_tag=ECB_01193
CP000819.1	1443894	1451828	CP000819.1	1443880	1444414	ID=gene-ECB_01361;Name=ydbC;gbkey=Gene;gene=ydbC;gene_biotype=protein_coding;locus_tag=ECB_01361
CP000819.1	1443894	1451828	CP000819.1	1444477	1446784	ID=gene-ECB_01362;Name=ydbD;gbkey=Gene;gene=ydbD;gene_biotype=protein_coding;locus_tag=ECB_01362
CP000819.1	1443894	1451828	CP000819.1	1446954	1447560	ID=gene-ECB_01363;Name=ynbA;gbkey=Gene;gene=ynbA;gene_biotype=protein_coding;locus_tag=ECB_01363
CP000819.1	1443894	1451828	CP000819.1	1447559	1448456	ID=gene-ECB_01364;Name=ynbB;gbkey=Gene;gene=ynbB;gene_biotype=protein_coding;locus_tag=ECB_01364
CP000819.1	1443894	1451828	CP000819.1	1448471	1450229	ID=gene-ECB_01365;Name=ynbC;gbkey=Gene;gene=ynbC;gene_biotype=protein_coding;locus_tag=ECB_01365
CP000819.1	1443894	1451828	CP000819.1	1450242	1451535	ID=gene-ECB_01366;Name=ynbD;gbkey=Gene;gene=ynbD;gene_biotype=protein_coding;locus_tag=ECB_01366
CP000819.1	1443894	1451828	CP000819.1	1451585	1452191	ID=gene-ECB_01367;Name=acpD;gbkey=Gene;gene=acpD;gene_biotype=protein_coding;locus_tag=ECB_01367
CP000819.1	1451973	1458182	CP000819.1	1451585	1452191	ID=gene-ECB_01367;Name=acpD;gbkey=Gene;gene=acpD;gene_biotype=protein_coding;locus_tag=ECB_01367
CP000819.1	1451973	1458182	CP000819.1	1452448	1456294	ID=gene-ECB_01368;Name=hrpA;gbkey=Gene;gene=hrpA;gene_biotype=protein_coding;locus_tag=ECB_01368
CP000819.1	1451973	1458182	CP000819.1	1456565	1457366	ID=gene-ECB_01369;Name=ydcF;gbkey=Gene;gene=ydcF;gene_biotype=protein_coding;locus_tag=ECB_01369
CP000819.1	1451973	1458182	CP000819.1	1457562	1459002	ID=gene-ECB_01370;Name=aldA;gbkey=Gene;gene=aldA;gene_biotype=protein_coding;locus_tag=ECB_01370
CP000819.1	1458332	1460156	CP000819.1	1459043	1460045	ID=gene-ECB_01371;Name=gapC;gbkey=Gene;gene=gapC;gene_biotype=protein_coding;locus_tag=ECB_01371
CP000819.1	1458332	1460156	CP000819.1	1457562	1459002	ID=gene-ECB_01370;Name=aldA;gbkey=Gene;gene=aldA;gene_biotype=protein_coding;locus_tag=ECB_01370
CP000819.1	1460930	1462317	CP000819.1	1461010	1461541	ID=gene-ECB_01374;Name=cybB;gbkey=Gene;gene=cybB;gene_biotype=protein_coding;locus_tag=ECB_01374
CP000819.1	1460930	1462317	CP000819.1	1461785	1461959	ID=gene-ECB_01375;Name=ydcA;gbkey=Gene;gene=ydcA;gene_biotype=protein_coding;locus_tag=ECB_01375
CP000819.1	1460930	1462317	CP000819.1	1462030	1462180	ID=gene-ECB_01376;Name=hokB;gbkey=Gene;gene=hokB;gene_biotype=protein_coding;locus_tag=ECB_01376
CP000819.1	1460930	1462317	CP000819.1	1462070	1462238	ID=gene-ECB_01377;Name=mokB;gbkey=Gene;gene=mokB;gene_biotype=protein_coding;locus_tag=ECB_01377
CP000819.1	1607915	1607916	CP000819.1	1606612	1607932	ID=gene-ECB_01510;Name=ECB_01510;gbkey=Gene;gene_biotype=protein_coding;locus_tag=ECB_01510
CP000819.1	1609174	1615470	CP000819.1	1609297	1609504	ID=gene-ECB_01513;Name=ybcW;gbkey=Gene;gene=ybcW;gene_biotype=protein_coding;locus_tag=ECB_01513
CP000819.1	1609174	1615470	CP000819.1	1609799	1609973	ID=gene-ECB_01514;Name=gnsB;gbkey=Gene;gene=gnsB;gene_biotype=protein_coding;locus_tag=ECB_01514
CP000819.1	1609174	1615470	CP000819.1	1610145	1610301	ID=gene-ECB_01515;Name=ynfN;gbkey=Gene;gene=ynfN;gene_biotype=protein_coding;locus_tag=ECB_01515
CP000819.1	1609174	1615470	CP000819.1	1610448	1610703	ID=gene-ECB_01516;Name=ECB_01516;gbkey=Gene;gene_biotype=protein_coding;locus_tag=ECB_01516
CP000819.1	1609174	1615470	CP000819.1	1610647	1610860	ID=gene-ECB_01517;Name=cspI;gbkey=Gene;gene=cspI;gene_biotype=protein_coding;locus_tag=ECB_01517
CP000819.1	1609174	1615470	CP000819.1	1611223	1611721	ID=gene-ECB_01518;Name=ydfP;gbkey=Gene;gene=ydfP;gene_biotype=protein_coding;locus_tag=ECB_01518
CP000819.1	1609174	1615470	CP000819.1	1611717	1612251	ID=gene-ECB_01519;Name=ydfQ-2;gbkey=Gene;gene=ydfQ-2;gene_biotype=protein_coding;locus_tag=ECB_01519
CP000819.1	1609174	1615470	CP000819.1	1612572	1613124	ID=gene-ECB_01520;Name=ydfR;gbkey=Gene;gene=ydfR;gene_biotype=protein_coding;locus_tag=ECB_01520
CP000819.1	1609174	1615470	CP000819.1	1613128	1613344	ID=gene-ECB_01521;Name=essQ;gbkey=Gene;gene=essQ;gene_biotype=protein_coding;locus_tag=ECB_01521
CP000819.1	1609174	1615470	CP000819.1	1613534	1614248	ID=gene-ECB_01522;Name=ECB_01522;gbkey=Gene;gene_biotype=protein_coding;locus_tag=ECB_01522
CP000819.1	1609174	1615470	CP000819.1	1614654	1615377	ID=gene-ECB_01523;Name=ECB_01523;gbkey=Gene;gene_biotype=protein_coding;locus_tag=ECB_01523
CP000819.1	1729055	1731494	CP000819.1	1728994	1731097	ID=gene-ECB_01642;Name=ydhV;gbkey=Gene;gene=ydhV;gene_biotype=protein_coding;locus_tag=ECB_01642
CP000819.1	1729055	1731494	CP000819.1	1731117	1731744	ID=gene-ECB_01643;Name=ydhY;gbkey=Gene;gene=ydhY;gene_biotype=protein_coding;locus_tag=ECB_01643
CP000819.1	1731499	1731500	CP000819.1	1731117	1731744	ID=gene-ECB_01643;Name=ydhY;gbkey=Gene;gene=ydhY;gene_biotype=protein_coding;locus_tag=ECB_01643
CP000819.1	2032710	2034323	CP000819.1	2032830	2034255	ID=gene-ECB_01933;Name=manC;gbkey=Gene;gene=manC;gene_biotype=protein_coding;locus_tag=ECB_01933
CP000819.1	2032710	2034323	CP000819.1	2031432	2032797	ID=gene-ECB_01932;Name=manB;gbkey=Gene;gene=manB;gene_biotype=protein_coding;locus_tag=ECB_01932
CP000819.1	2035094	2055107	CP000819.1	2035088	2035856	ID=gene-ECB_01936;Name=wbbD;gbkey=Gene;gene=wbbD;gene_biotype=protein_coding;locus_tag=ECB_01936
CP000819.1	2035094	2055107	CP000819.1	2035845	2036958	ID=gene-ECB_01937;Name=wbbC;gbkey=Gene;gene=wbbC;gene_biotype=protein_coding;locus_tag=ECB_01937
CP000819.1	2035094	2055107	CP000819.1	2036954	2038130	ID=gene-ECB_01938;Name=wzy;gbkey=Gene;gene=wzy;gene_biotype=protein_coding;locus_tag=ECB_01938
CP000819.1	2035094	2055107	CP000819.1	2038126	2038948	ID=gene-ECB_01939;Name=wbbB;gbkey=Gene;gene=wbbB;gene_biotype=protein_coding;locus_tag=ECB_01939
CP000819.1	2035094	2055107	CP000819.1	2038947	2039694	ID=gene-ECB_01940;Name=wbbA;gbkey=Gene;gene=wbbA;gene_biotype=protein_coding;locus_tag=ECB_01940
CP000819.1	2035094	2055107	CP000819.1	2039690	2040128	ID=gene-ECB_01941;Name=vioB;gbkey=Gene;gene=vioB;gene_biotype=protein_coding;locus_tag=ECB_01941
CP000819.1	2035094	2055107	CP000819.1	2040270	2041383	ID=gene-ECB_01942;Name=vioA;gbkey=Gene;gene=vioA;gene_biotype=protein_coding;locus_tag=ECB_01942
CP000819.1	2035094	2055107	CP000819.1	2041392	2042820	ID=gene-ECB_01943;Name=wzx;gbkey=Gene;gene=wzx;gene_biotype=protein_coding;locus_tag=ECB_01943
CP000819.1	2035094	2055107	CP000819.1	2042820	2043366	ID=gene-ECB_01944;Name=rmlC;Note=synonym: rfbC;gbkey=Gene;gene=rmlC;gene_biotype=protein_coding;locus_tag=ECB_01944
CP000819.1	2035094	2055107	CP000819.1	2043370	2044249	ID=gene-ECB_01945;Name=rfbA;gbkey=Gene;gene=rfbA;gene_biotype=protein_coding;locus_tag=ECB_01945
CP000819.1	2035094	2055107	CP000819.1	2044307	2045207	ID=gene-ECB_01946;Name=rfbD;gbkey=Gene;gene=rfbD;gene_biotype=protein_coding;locus_tag=ECB_01946
CP000819.1	2035094	2055107	CP000819.1	2045206	2046292	ID=gene-ECB_01947;Name=rfbB;gbkey=Gene;gene=rfbB;gene_biotype=protein_coding;locus_tag=ECB_01947
CP000819.1	2035094	2055107	CP000819.1	2046664	2047558	ID=gene-ECB_01948;Name=galF;gbkey=Gene;gene=galF;gene_biotype=protein_coding;locus_tag=ECB_01948
CP000819.1	2035094	2055107	CP000819.1	2049137	2050358	ID=gene-ECB_01950;Name=wcaL;gbkey=Gene;gene=wcaL;gene_biotype=protein_coding;locus_tag=ECB_01950
CP000819.1	2035094	2055107	CP000819.1	2050354	2051635	ID=gene-ECB_01951;Name=wcaK;gbkey=Gene;gene=wcaK;gene_biotype=protein_coding;locus_tag=ECB_01951
CP000819.1	2035094	2055107	CP000819.1	2051796	2053275	ID=gene-ECB_01952;Name=wzxC;gbkey=Gene;gene=wzxC;gene_biotype=protein_coding;locus_tag=ECB_01952
CP000819.1	2035094	2055107	CP000819.1	2053276	2054671	ID=gene-ECB_01953;Name=wcaJ;gbkey=Gene;gene=wcaJ;gene_biotype=protein_coding;locus_tag=ECB_01953
CP000819.1	2035094	2055107	CP000819.1	2054725	2056096	ID=gene-ECB_01954;Name=cpsG;gbkey=Gene;gene=cpsG;gene_biotype=protein_coding;locus_tag=ECB_01954
CP000819.1	2035094	2055107	CP000819.1	2047732	2049127	ID=gene-ECB_01949;Name=wcaM;gbkey=Gene;gene=wcaM;gene_biotype=protein_coding;locus_tag=ECB_01949
CP000819.1	2055171	2055296	CP000819.1	2054725	2056096	ID=gene-ECB_01954;Name=cpsG;gbkey=Gene;gene=cpsG;gene_biotype=protein_coding;locus_tag=ECB_01954
CP000819.1	2055349	2055361	CP000819.1	2054725	2056096	ID=gene-ECB_01954;Name=cpsG;gbkey=Gene;gene=cpsG;gene_biotype=protein_coding;locus_tag=ECB_01954
CP000819.1	2055529	2055559	CP000819.1	2054725	2056096	ID=gene-ECB_01954;Name=cpsG;gbkey=Gene;gene=cpsG;gene_biotype=protein_coding;locus_tag=ECB_01954
CP000819.1	2086867	2114580	CP000819.1	2087123	2088371	ID=gene-ECB_01979;Name=yegM;gbkey=Gene;gene=yegM;gene_biotype=protein_coding;locus_tag=ECB_01979
CP000819.1	2086867	2114580	CP000819.1	2088370	2091493	ID=gene-ECB_01980;Name=yegN;gbkey=Gene;gene=yegN;gene_biotype=protein_coding;locus_tag=ECB_01980
CP000819.1	2086867	2114580	CP000819.1	2091493	2094571	ID=gene-ECB_01981;Name=yegO;gbkey=Gene;gene=yegO;gene_biotype=protein_coding;locus_tag=ECB_01981
CP000819.1	2086867	2114580	CP000819.1	2094571	2095987	ID=gene-ECB_01982;Name=yegB;gbkey=Gene;gene=yegB;gene_biotype=protein_coding;locus_tag=ECB_01982
CP000819.1	2086867	2114580	CP000819.1	2097383	2098106	ID=gene-ECB_01984;Name=baeR;gbkey=Gene;gene=baeR;gene_biotype=protein_coding;locus_tag=ECB_01984
CP000819.1	2086867	2114580	CP000819.1	2098296	2098629	ID=gene-ECB_01985;Name=yegP;gbkey=Gene;gene=yegP;gene_biotype=protein_coding;locus_tag=ECB_01985
CP000819.1	2086867	2114580	CP000819.1	2098774	2100136	ID=gene-ECB_01986;Name=yegQ;gbkey=Gene;gene=yegQ;gene_biotype=protein_coding;locus_tag=ECB_01986
CP000819.1	2086867	2114580	CP000819.1	2100408	2100627	ID=gene-ECB_01987;Name=ogrK;gbkey=Gene;gene=ogrK;gene_biotype=protein_coding;locus_tag=ECB_01987
CP000819.1	2086867	2114580	CP000819.1	2100708	2101488	ID=gene-ECB_01988;Name=yegZ;gbkey=Gene;gene=yegZ;gene_biotype=protein_coding;locus_tag=ECB_01988
CP000819.1	2086867	2114580	CP000819.1	2101500	2102691	ID=gene-ECB_01989;Name=ECB_01989;gbkey=Gene;gene_biotype=protein_coding;locus_tag=ECB_01989
CP000819.1	2086867	2114580	CP000819.1	2102769	2103081	ID=gene-ECB_01990;Name=ECB_01990;gbkey=Gene;gene_biotype=protein_coding;locus_tag=ECB_01990
CP000819.1	2086867	2114580	CP000819.1	2103105	2103252	ID=gene-ECB_01991;Name=ECB_01991;gbkey=Gene;gene_biotype=protein_coding;locus_tag=ECB_01991
CP000819.1	2086867	2114580	CP000819.1	2103733	2103949	ID=gene-ECB_01992;Name=ECB_01992;gbkey=Gene;gene_biotype=protein_coding;locus_tag=ECB_01992
CP000819.1	2086867	2114580	CP000819.1	2103920	2105039	ID=gene-ECB_01993;Name=ECB_01993;gbkey=Gene;gene_biotype=protein_coding;locus_tag=ECB_01993
CP000819.1	2086867	2114580	CP000819.1	2105250	2108013	ID=gene-ECB_01994;Name=ECB_01994;gbkey=Gene;gene_biotype=protein_coding;locus_tag=ECB_01994
CP000819.1	2086867	2114580	CP000819.1	2108119	2108650	ID=gene-ECB_01995;Name=ECB_01995;gbkey=Gene;gene_biotype=protein_coding;locus_tag=ECB_01995
CP000819.1	2086867	2114580	CP000819.1	2108642	2109512	ID=gene-ECB_01996;Name=ECB_01996;gbkey=Gene;gene_biotype=protein_coding;locus_tag=ECB_01996
CP000819.1	2086867	2114580	CP000819.1	2109555	2109903	ID=gene-ECB_01997;Name=ECB_01997;gbkey=Gene;gene_biotype=protein_coding;locus_tag=ECB_01997
CP000819.1	2086867	2114580	CP000819.1	2109899	2110553	ID=gene-ECB_01998;Name=ECB_01998;gbkey=Gene;gene_biotype=protein_coding;locus_tag=ECB_01998
CP000819.1	2086867	2114580	CP000819.1	2110618	2111404	ID=gene-ECB_01999;Name=ECB_01999;gbkey=Gene;gene_biotype=protein_coding;locus_tag=ECB_01999
CP000819.1	2086867	2114580	CP000819.1	2111439	2112390	ID=gene-ECB_02000;Name=ECB_02000;gbkey=Gene;gene_biotype=protein_coding;locus_tag=ECB_02000
CP000819.1	2086867	2114580	CP000819.1	2112705	2114673	ID=gene-ECB_02001;Name=ECB_02001;gbkey=Gene;gene_biotype=protein_coding;locus_tag=ECB_02001
CP000819.1	2086867	2114580	CP000819.1	2095983	2097387	ID=gene-ECB_01983;Name=baeS;gbkey=Gene;gene=baeS;gene_biotype=protein_coding;locus_tag=ECB_01983
CP000819.1	2114735	2122425	CP000819.1	2114672	2115038	ID=gene-ECB_02002;Name=ECB_02002;gbkey=Gene;gene_biotype=protein_coding;locus_tag=ECB_02002
CP000819.1	2114735	2122425	CP000819.1	2115173	2116391	ID=gene-ECB_02003;Name=ECB_02003;gbkey=Gene;gene_biotype=protein_coding;locus_tag=ECB_02003
CP000819.1	2114735	2122425	CP000819.1	2116485	2118777	ID=gene-ECB_02004;Name=ECB_02004;gbkey=Gene;gene_biotype=protein_coding;locus_tag=ECB_02004
CP000819.1	2114735	2122425	CP000819.1	2118757	2119033	ID=gene-ECB_02005;Name=ECB_02005;gbkey=Gene;gene_biotype=protein_coding;locus_tag=ECB_02005
CP000819.1	2114735	2122425	CP000819.1	2119029	2119254	ID=gene-ECB_02006;Name=ECB_02006;gbkey=Gene;gene_biotype=protein_coding;locus_tag=ECB_02006
CP000819.1	2114735	2122425	CP000819.1	2119256	2119559	ID=gene-ECB_02007;Name=ECB_02007;gbkey=Gene;gene_biotype=protein_coding;locus_tag=ECB_02007
CP000819.1	2114735	2122425	CP000819.1	2119555	2119780	ID=gene-ECB_02008;Name=ECB_02008;gbkey=Gene;gene_biotype=protein_coding;locus_tag=ECB_02008
CP000819.1	2114735	2122425	CP000819.1	2119843	2120335	ID=gene-ECB_02009;Name=ECB_02009;gbkey=Gene;gene_biotype=protein_coding;locus_tag=ECB_02009
CP000819.1	2114735	2122425	CP000819.1	2120521	2120797	ID=gene-ECB_02010;Name=ECB_02010;gbkey=Gene;gene_biotype=protein_coding;locus_tag=ECB_02010
CP000819.1	2114735	2122425	CP000819.1	2120846	2121218	ID=gene-ECB_02011;Name=ECB_02011;gbkey=Gene;gene_biotype=protein_coding;locus_tag=ECB_02011
