"gene_id","ensembl_gene_id","gene_symbol","gene_type","HT55_baseMean","HT55_log2FC","HT55_pvalue","HT55_padj","HT55_status","SW948_baseMean","SW948_log2FC","SW948_pvalue","SW948_padj","SW948_status","shared_response","joint_padj"
"ENSG00000133111.5","ENSG00000133111","RFXAP","protein_coding",68.6179205608351,-1.37671417848077,1.80718849806794e-13,3.26963492059932e-12,"Downregulated",68.6179205608351,-2.85318798522776,2.78729045688557e-30,3.14835645371674e-29,"Downregulated","Shared_downregulated",3.26963492059932e-12
"ENSG00000271122.2","ENSG00000271122","HERPUD2-AS1","lncRNA",36.9649704226832,-1.71225087323969,7.64318556039145e-15,1.67318799306938e-13,"Downregulated",36.9649704226832,-4.38525529550866,1.21146163060195e-12,4.32745919415418e-12,"Downregulated","Shared_downregulated",4.32745919415418e-12
"ENSG00000132837.17","ENSG00000132837","DMGDH","protein_coding",54.031922303546,-2.07437198500892,2.98804787588252e-13,5.27439583645427e-12,"Downregulated",54.031922303546,-3.39306827939646,1.44246065124569e-31,1.77153726761462e-30,"Downregulated","Shared_downregulated",5.27439583645427e-12
"ENSG00000197557.7","ENSG00000197557","IFT70A","protein_coding",51.9956273639534,-1.82914678138867,3.12071298423497e-13,5.50187014203566e-12,"Downregulated",51.9956273639534,-5.84207229957319,1.241154795306e-27,1.18178812704169e-26,"Downregulated","Shared_downregulated",5.50187014203566e-12
"ENSG00000164199.19","ENSG00000164199","ADGRV1","protein_coding",74.6768031551388,-1.77000566373107,1.78359933799317e-19,6.54377762182204e-18,"Downregulated",74.6768031551388,-2.61004629091561,1.75295355408969e-12,6.20816297797356e-12,"Downregulated","Shared_downregulated",6.20816297797356e-12
"ENSG00000275202.1","ENSG00000275202","ENSG00000275202","lncRNA",40.9752329392746,-1.50383499485845,5.01535773831061e-13,8.49095377845763e-12,"Downregulated",40.9752329392746,-3.01225728867614,2.77113185474684e-20,1.66428689759599e-19,"Downregulated","Shared_downregulated",8.49095377845763e-12
"ENSG00000005189.22","ENSG00000005189","REXO5","protein_coding",61.2434211979215,-1.20115199900968,5.7661835847016e-13,9.68291222589752e-12,"Downregulated",61.2434211979215,-2.12213891011283,5.6435601533739e-18,2.92617079580302e-17,"Downregulated","Shared_downregulated",9.68291222589752e-12
"ENSG00000101935.14","ENSG00000101935","AMMECR1","protein_coding",217.523438427196,-1.00924587103725,7.25784292674521e-13,1.19659453577237e-11,"Downregulated",217.523438427196,-2.15486945716841,3.60587520425544e-36,5.81919192205678e-35,"Downregulated","Shared_downregulated",1.19659453577237e-11
"ENSG00000115392.15","ENSG00000115392","FANCL","protein_coding",282.359261469038,-1.04398434341654,7.88660723753884e-13,1.29290398287797e-11,"Downregulated",282.359261469038,-1.60244841007489,7.54431846771501e-26,6.44267903559965e-25,"Downregulated","Shared_downregulated",1.29290398287797e-11
"ENSG00000143633.15","ENSG00000143633","FSAF1","protein_coding",104.573329226005,-1.0287245537484,1.22940546213097e-12,1.95142869191698e-11,"Downregulated",104.573329226005,-1.05069686922782,4.03388691211694e-14,1.60911338096336e-13,"Downregulated","Shared_downregulated",1.95142869191698e-11
"ENSG00000146233.10","ENSG00000146233","CYP39A1","protein_coding",81.0534546872021,-1.18817712730956,1.97610996907033e-12,3.02086346748599e-11,"Downregulated",81.0534546872021,-2.91649506546192,1.64547980308281e-23,1.21789036293545e-22,"Downregulated","Shared_downregulated",3.02086346748599e-11
"ENSG00000163827.16","ENSG00000163827","LRRC2","protein_coding",118.151440082679,-1.00790955053621,2.1414214680936e-12,3.25981931886686e-11,"Downregulated",118.151440082679,-2.14847152653717,1.2002915071024e-48,4.00797800021383e-47,"Downregulated","Shared_downregulated",3.25981931886686e-11
"ENSG00000147251.18","ENSG00000147251","DOCK11","protein_coding",137.39169705557,-1.8075667552572,1.3881375570385e-17,4.02337789532039e-16,"Downregulated",137.39169705557,-1.26392141933771,1.02056782057165e-11,3.42283472708269e-11,"Downregulated","Shared_downregulated",3.42283472708269e-11
"ENSG00000122483.20","ENSG00000122483","CCDC18","protein_coding",64.5052920060705,-1.31543670602331,2.31178956198918e-12,3.48983899295283e-11,"Downregulated",64.5052920060705,-1.96661545206711,1.36396507492066e-15,6.03375514827542e-15,"Downregulated","Shared_downregulated",3.48983899295283e-11
"ENSG00000198056.18","ENSG00000198056","PRIM1","protein_coding",112.2437502713,-1.08028288866818,3.96204838892098e-12,5.7574222959334e-11,"Downregulated",112.2437502713,-1.88886014685985,1.88553853350778e-20,1.14571171604171e-19,"Downregulated","Shared_downregulated",5.7574222959334e-11
"ENSG00000236144.10","ENSG00000236144","TMEM147-AS1","lncRNA",82.8297973182731,-1.70870694337476,6.83183620133163e-12,9.61232720676679e-11,"Downregulated",82.8297973182731,-1.67058845072331,2.08629938967187e-15,9.12606421826888e-15,"Downregulated","Shared_downregulated",9.61232720676679e-11
"ENSG00000234771.3","ENSG00000234771","SLC25A25-AS1","lncRNA",178.033245036561,-1.13960723131454,7.26653571278738e-12,1.01549311041191e-10,"Downregulated",178.033245036561,-1.54801126202783,6.5192233130699e-17,3.1460734016986e-16,"Downregulated","Shared_downregulated",1.01549311041191e-10
"ENSG00000186472.22","ENSG00000186472","PCLO","protein_coding",40.2093986397825,-1.50940542794873,2.27214298245569e-13,4.06517235824048e-12,"Downregulated",40.2093986397825,-3.56616514785144,6.15010875388618e-11,1.94304286159404e-10,"Downregulated","Shared_downregulated",1.94304286159404e-10
"ENSG00000260852.2","ENSG00000260852","FBXL19-AS1","lncRNA",32.204390652085,-2.20538737116103,1.58793705763415e-11,2.14068686876597e-10,"Downregulated",32.204390652085,-3.80764311090676,1.65846706340025e-21,1.08117429972094e-20,"Downregulated","Shared_downregulated",2.14068686876597e-10
"ENSG00000261373.1","ENSG00000261373","VPS9D1-AS1","lncRNA",109.590628533946,-1.05940060092298,1.80469825273698e-11,2.40604296951833e-10,"Downregulated",109.590628533946,-4.34958481326574,7.64783261586387e-62,5.328480301399e-60,"Downregulated","Shared_downregulated",2.40604296951833e-10
"ENSG00000105948.15","ENSG00000105948","IFT56","protein_coding",97.2218407025756,-1.38532357407403,2.77356703420575e-11,3.60166070427506e-10,"Downregulated",97.2218407025756,-4.42787054661012,1.8468118923356e-42,4.20156953590698e-41,"Downregulated","Shared_downregulated",3.60166070427506e-10
"ENSG00000274605.5","ENSG00000274605","PCCA-DT","lncRNA",171.174897957453,-1.05466659184066,2.89494768502988e-11,3.75059517018153e-10,"Downregulated",171.174897957453,-1.87959084310795,2.92654360313349e-39,5.57312350809599e-38,"Downregulated","Shared_downregulated",3.75059517018153e-10
"ENSG00000133134.14","ENSG00000133134","BEX2","protein_coding",52.2593989873013,-2.68611353252894,3.63348474477646e-16,9.31972759669035e-15,"Downregulated",52.2593989873013,-1.38543449997594,1.2311361762281e-10,3.7993239918862e-10,"Downregulated","Shared_downregulated",3.7993239918862e-10
"ENSG00000162591.19","ENSG00000162591","MEGF6","protein_coding",247.598856122963,-1.14883892064222,3.47131602939456e-11,4.42837252623116e-10,"Downregulated",247.598856122963,-2.29064022659015,2.45874097065445e-34,3.54548001459943e-33,"Downregulated","Shared_downregulated",4.42837252623116e-10
"ENSG00000103888.19","ENSG00000103888","CEMIP","protein_coding",1349.30485181698,-1.03414577933568,4.36452611259797e-11,5.50484877491469e-10,"Downregulated",1349.30485181698,-2.65832721407311,1.03019809246789e-55,5.00994320672638e-54,"Downregulated","Shared_downregulated",5.50484877491469e-10
"ENSG00000136936.13","ENSG00000136936","XPA","protein_coding",101.606036581657,-1.16102342297917,3.44549517793019e-14,6.8871884301468e-13,"Downregulated",101.606036581657,-1.0172035279143,2.30962564994833e-10,7.00525218063022e-10,"Downregulated","Shared_downregulated",7.00525218063022e-10
"ENSG00000083099.13","ENSG00000083099","LYRM2","protein_coding",357.406048744406,-1.07957316258744,6.51136602955049e-11,8.02404051872838e-10,"Downregulated",357.406048744406,-2.16148621242164,1.46265067484924e-35,2.2670303294027e-34,"Downregulated","Shared_downregulated",8.02404051872838e-10
"ENSG00000285967.2","ENSG00000285967","NIPBL-DT","lncRNA",53.7864482727908,-1.28196697539907,6.54754791697997e-11,8.06177267738944e-10,"Downregulated",53.7864482727908,-2.17012001756257,8.10855101926869e-18,4.15667213906055e-17,"Downregulated","Shared_downregulated",8.06177267738944e-10
"ENSG00000149929.18","ENSG00000149929","HIRIP3","protein_coding",171.282839076202,-1.00095535265643,9.21738231760467e-11,1.1030413257368e-09,"Downregulated",171.282839076202,-2.44147169922483,1.22420930081689e-26,1.09042662491938e-25,"Downregulated","Shared_downregulated",1.1030413257368e-09
"ENSG00000158234.15","ENSG00000158234","FAIM","protein_coding",42.1120960477291,-1.45928985076871,9.70206981858974e-11,1.15531960403453e-09,"Downregulated",42.1120960477291,-2.09448914912262,2.73306824531125e-17,1.36061920340263e-16,"Downregulated","Shared_downregulated",1.15531960403453e-09
"ENSG00000153140.11","ENSG00000153140","CETN3","protein_coding",119.046663953043,-1.03241455964242,1.36547995272819e-10,1.58561982972251e-09,"Downregulated",119.046663953043,-1.21925699981626,4.35617616988797e-15,1.86498390115263e-14,"Downregulated","Shared_downregulated",1.58561982972251e-09
"ENSG00000148225.19","ENSG00000148225","WDR31","protein_coding",70.9112989812184,-1.18588808964326,2.2202425249608e-10,2.49231252298466e-09,"Downregulated",70.9112989812184,-3.03509961004943,4.47509257631075e-29,4.68591341155313e-28,"Downregulated","Shared_downregulated",2.49231252298466e-09
"ENSG00000144451.21","ENSG00000144451","SPAG16","protein_coding",72.3958682830204,-1.41458692246864,2.76547013484915e-10,3.06166487350908e-09,"Downregulated",72.3958682830204,-1.85267891260702,1.69096801107696e-12,5.99596486824744e-12,"Downregulated","Shared_downregulated",3.06166487350908e-09
"ENSG00000137757.13","ENSG00000137757","CASP5","protein_coding",24.0334870493695,-2.10884542634991,3.43130255718992e-10,3.74728234052723e-09,"Downregulated",24.0334870493695,-5.66608292157981,6.07922674524959e-11,1.92190562810116e-10,"Downregulated","Shared_downregulated",3.74728234052723e-09
"ENSG00000248008.5","ENSG00000248008","NRAV","lncRNA",68.4149694734128,-1.60858511163486,4.75264749301753e-10,5.08680705087224e-09,"Downregulated",68.4149694734128,-2.95705184248594,1.46066798263553e-42,3.34936715258766e-41,"Downregulated","Shared_downregulated",5.08680705087224e-09
"ENSG00000139269.5","ENSG00000139269","INHBE","protein_coding",22.0937926722919,-2.34525900781729,4.85110393232668e-10,5.18070730930569e-09,"Downregulated",22.0937926722919,-4.29867809303416,2.60023983042887e-14,1.05053458663438e-13,"Downregulated","Shared_downregulated",5.18070730930569e-09
"ENSG00000156398.15","ENSG00000156398","SFXN2","protein_coding",28.2219477350186,-1.80962391785739,5.32139565918157e-10,5.62082112921715e-09,"Downregulated",28.2219477350186,-2.77440305985166,1.65509822475984e-09,4.71880453929168e-09,"Downregulated","Shared_downregulated",5.62082112921715e-09
"ENSG00000176155.23","ENSG00000176155","CCDC57","protein_coding",59.944164434297,-1.08930221120953,6.94667311920727e-10,7.14994224741135e-09,"Downregulated",59.944164434297,-2.5227905461195,5.3739633280486e-24,4.07959541907178e-23,"Downregulated","Shared_downregulated",7.14994224741135e-09
"ENSG00000196793.16","ENSG00000196793","ZNF239","protein_coding",25.9062769561901,-1.59567795725552,7.58303707637148e-10,7.76631613503713e-09,"Downregulated",25.9062769561901,-3.81773886440541,3.12070582636718e-12,1.08610155705363e-11,"Downregulated","Shared_downregulated",7.76631613503713e-09
"ENSG00000120093.13","ENSG00000120093","HOXB3","protein_coding",286.398636605928,-1.01062406155662,9.04105022706807e-10,9.20104634063697e-09,"Downregulated",286.398636605928,-1.19206830978764,5.65295398255974e-15,2.4003108442794e-14,"Downregulated","Shared_downregulated",9.20104634063697e-09
"ENSG00000187325.7","ENSG00000187325","TAF9B","protein_coding",49.4308329405008,-1.47612748323186,1.00947994999154e-09,1.0159294052276e-08,"Downregulated",49.4308329405008,-2.12705549749438,1.78701635601106e-12,6.32570616299762e-12,"Downregulated","Shared_downregulated",1.0159294052276e-08
"ENSG00000167380.19","ENSG00000167380","ZNF226","protein_coding",89.3454401232397,-1.00438706353016,1.05397107145066e-09,1.05703451677945e-08,"Downregulated",89.3454401232397,-1.01340721839661,5.77349745267141e-10,1.70060010333565e-09,"Downregulated","Shared_downregulated",1.05703451677945e-08
"ENSG00000166401.17","ENSG00000166401","SERPINB8","protein_coding",100.395010074861,-1.02095654504022,1.30038445352426e-09,1.28285714775178e-08,"Downregulated",100.395010074861,-2.68702215114569,7.74672927692244e-45,2.09842244263851e-43,"Downregulated","Shared_downregulated",1.28285714775178e-08
"ENSG00000106462.14","ENSG00000106462","EZH2","protein_coding",349.58361217742,-1.54463000652472,1.80580235915677e-14,3.74923893823781e-13,"Downregulated",349.58361217742,-1.13455902245445,4.96362056814441e-09,1.35722243912356e-08,"Downregulated","Shared_downregulated",1.35722243912356e-08
"ENSG00000203705.13","ENSG00000203705","TATDN3","protein_coding",76.2212398961886,-1.10823298122211,1.49292796069501e-09,1.4608718437807e-08,"Downregulated",76.2212398961886,-1.11861805181146,1.76120519604983e-10,5.38922839973693e-10,"Downregulated","Shared_downregulated",1.4608718437807e-08
"ENSG00000178199.15","ENSG00000178199","ZC3H12D","protein_coding",58.8797951293802,-1.25598266161729,1.56129512429552e-09,1.52263048057138e-08,"Downregulated",58.8797951293802,-2.53344631943597,7.77623090889022e-32,9.69820467570026e-31,"Downregulated","Shared_downregulated",1.52263048057138e-08
